user_id,created_at,company_id,language,activated_at,state
10692,2014-04-08,13140,english,2014-04-08,active
10693,2014-04-08,475,spanish,2014-04-08,active
10695,2014-04-08,2512,indian,2014-04-08,active
10696,2014-04-08,6358,chinese,2014-04-08,active
10697,2014-04-08,4418,english,2014-04-08,active
10704,2014-04-08,393,english,2014-04-08,active
10705,2014-04-08,259,english,2014-04-08,active
10708,2014-04-08,2122,english,2014-04-08,active
10710,2014-04-08,4817,arabic,2014-04-08,active
10712,2014-04-08,4594,french,2014-04-08,active
10714,2014-04-08,91,english,2014-04-08,active
10715,2014-04-08,14,spanish,2014-04-08,active
10718,2014-04-08,4477,italian,2014-04-08,active
10719,2014-04-09,8484,english,2014-04-09,active
10720,2014-04-09,1616,english,2014-04-09,active
10721,2014-04-09,6418,spanish,2014-04-09,active
10722,2014-04-09,6,english,2014-04-09,active
10730,2014-04-09,10,english,2014-04-09,active
10731,2014-04-09,9874,german,2014-04-09,active
10733,2014-04-09,5167,english,2014-04-09,active
10734,2014-04-09,1071,german,2014-04-09,active
10735,2014-04-09,4105,english,2014-04-09,active
10736,2014-04-09,1532,german,2014-04-09,active
10740,2014-04-09,9,english,2014-04-09,active
10744,2014-04-09,1856,english,2014-04-09,active
10746,2014-04-09,5850,german,2014-04-09,active
10747,2014-04-09,2797,english,2014-04-09,active
10749,2014-04-09,6787,spanish,2014-04-09,active
10752,2014-04-09,71,indian,2014-04-09,active
10754,2014-04-09,8621,english,2014-04-09,active
10756,2014-04-09,2,english,2014-04-09,active
10759,2014-04-09,19,spanish,2014-04-09,active
10760,2014-04-09,11920,indian,2014-04-09,active
10763,2014-04-09,10889,spanish,2014-04-09,active
10766,2014-04-09,800,chinese,2014-04-09,active
10768,2014-04-10,6,chinese,2014-04-10,active
10771,2014-04-10,1634,japanese,2014-04-10,active
10772,2014-04-10,177,chinese,2014-04-10,active
10774,2014-04-10,9427,french,2014-04-10,active
10776,2014-04-10,13106,english,2014-04-10,active
10777,2014-04-10,7280,english,2014-04-10,active
10778,2014-04-10,7480,german,2014-04-10,active
10779,2014-04-10,3505,english,2014-04-10,active
10781,2014-04-10,1118,russian,2014-04-10,active
10784,2014-04-10,1803,japanese,2014-04-10,active
10786,2014-04-10,6661,chinese,2014-04-10,active
10787,2014-04-10,95,spanish,2014-04-10,active
10788,2014-04-10,9620,japanese,2014-04-10,active
10790,2014-04-10,8309,german,2014-04-10,active
10791,2014-04-10,2030,english,2014-04-10,active
10792,2014-04-10,7061,english,2014-04-10,active
10793,2014-04-10,4,english,2014-04-10,active
10794,2014-04-10,145,english,2014-04-10,active
10796,2014-04-10,38,french,2014-04-10,active
10798,2014-04-10,10736,english,2014-04-10,active
10799,2014-04-10,5,french,2014-04-10,active
10800,2014-04-10,10707,arabic,2014-04-10,active
10802,2014-04-10,5868,english,2014-04-10,active
10803,2014-04-10,7268,english,2014-04-10,active
10804,2014-04-10,8103,english,2014-04-10,active
10805,2014-04-10,12740,french,2014-04-10,active
10806,2014-04-10,9193,english,2014-04-10,active
10807,2014-04-10,3119,french,2014-04-10,active
10809,2014-04-10,1723,english,2014-04-10,active
10810,2014-04-10,246,english,2014-04-10,active
10811,2014-04-10,3855,portugese,2014-04-10,active
10818,2014-04-10,6111,english,2014-04-10,active
10820,2014-04-10,443,english,2014-04-10,active
10821,2014-04-10,5304,english,2014-04-10,active
10822,2014-04-10,190,italian,2014-04-10,active
10825,2014-04-10,12322,english,2014-04-10,active
10827,2014-04-11,12615,english,2014-04-11,active
10830,2014-04-11,12307,english,2014-04-11,active
10835,2014-04-11,31,chinese,2014-04-11,active
10836,2014-04-11,10860,english,2014-04-11,active
10838,2014-04-11,3,french,2014-04-11,active
10839,2014-04-11,19,spanish,2014-04-11,active
10843,2014-04-11,8132,arabic,2014-04-11,active
10844,2014-04-11,1622,spanish,2014-04-11,active
10845,2014-04-11,516,english,2014-04-11,active
10846,2014-04-11,1,english,2014-04-11,active
10848,2014-04-11,6,english,2014-04-11,active
10849,2014-04-11,1,english,2014-04-11,active
10851,2014-04-11,1241,english,2014-04-11,active
10853,2014-04-11,4330,english,2014-04-11,active
10856,2014-04-11,9323,arabic,2014-04-11,active
10857,2014-04-11,56,english,2014-04-11,active
10858,2014-04-11,4703,english,2014-04-11,active
10859,2014-04-11,8122,portugese,2014-04-11,active
10860,2014-04-11,6,english,2014-04-11,active
10862,2014-04-11,36,english,2014-04-11,active
10863,2014-04-11,2915,french,2014-04-11,active
10868,2014-04-11,5004,german,2014-04-11,active
10870,2014-04-11,9526,portugese,2014-04-11,active
10874,2014-04-11,11957,spanish,2014-04-11,active
10877,2014-04-11,9624,spanish,2014-04-11,active
10878,2014-04-11,11437,english,2014-04-11,active
10883,2014-04-11,198,japanese,2014-04-11,active
10884,2014-04-11,1,english,2014-04-11,active
10886,2014-04-12,5170,japanese,2014-04-12,active
10887,2014-04-12,10548,arabic,2014-04-12,active
10888,2014-04-12,204,english,2014-04-12,active
10889,2014-04-12,3566,english,2014-04-12,active
10890,2014-04-12,6133,spanish,2014-04-12,active
10893,2014-04-12,6289,english,2014-04-12,active
10895,2014-04-12,2,indian,2014-04-12,active
10897,2014-04-12,2883,french,2014-04-12,active
10902,2014-04-13,150,arabic,2014-04-13,active
10903,2014-04-13,6640,english,2014-04-13,active
10905,2014-04-13,9634,japanese,2014-04-13,active
10906,2014-04-13,9794,japanese,2014-04-13,active
10907,2014-04-13,1,french,2014-04-13,active
10910,2014-04-13,6961,indian,2014-04-13,active
10913,2014-04-13,8656,english,2014-04-13,active
10916,2014-04-13,4350,english,2014-04-13,active
10917,2014-04-13,1,english,2014-04-13,active
10918,2014-04-14,12925,french,2014-04-14,active
10919,2014-04-14,208,english,2014-04-14,active
10921,2014-04-14,11242,russian,2014-04-14,active
10922,2014-04-14,11443,english,2014-04-14,active
10924,2014-04-14,20,english,2014-04-14,active
10926,2014-04-14,6889,japanese,2014-04-14,active
10927,2014-04-14,1842,english,2014-04-14,active
10931,2014-04-14,481,english,2014-04-14,active
10933,2014-04-14,10941,english,2014-04-14,active
10934,2014-04-14,2175,english,2014-04-14,active
10935,2014-04-14,12770,chinese,2014-04-14,active
10938,2014-04-14,205,english,2014-04-14,active
10939,2014-04-14,5657,english,2014-04-14,active
10941,2014-04-14,2564,chinese,2014-04-14,active
10942,2014-04-14,262,german,2014-04-14,active
10943,2014-04-14,3,german,2014-04-14,active
10944,2014-04-14,7071,english,2014-04-14,active
10946,2014-04-14,510,german,2014-04-14,active
10947,2014-04-14,8319,english,2014-04-14,active
10948,2014-04-14,1300,english,2014-04-14,active
10949,2014-04-14,5574,english,2014-04-14,active
10950,2014-04-14,669,spanish,2014-04-14,active
10952,2014-04-14,690,english,2014-04-14,active
10954,2014-04-14,9687,spanish,2014-04-14,active
10955,2014-04-14,7408,english,2014-04-14,active
10956,2014-04-14,32,english,2014-04-14,active
10959,2014-04-14,2857,english,2014-04-14,active
10960,2014-04-14,284,japanese,2014-04-14,active
10965,2014-04-14,5086,english,2014-04-14,active
10967,2014-04-14,3735,english,2014-04-14,active
10968,2014-04-14,9436,german,2014-04-14,active
10974,2014-04-14,2859,english,2014-04-14,active
10975,2014-04-14,12738,english,2014-04-14,active
10978,2014-04-14,11848,french,2014-04-14,active
10979,2014-04-15,3700,english,2014-04-15,active
10980,2014-04-15,6092,english,2014-04-15,active
10982,2014-04-15,26,spanish,2014-04-15,active
10984,2014-04-15,2,english,2014-04-15,active
10986,2014-04-15,12407,english,2014-04-15,active
10988,2014-04-15,4016,japanese,2014-04-15,active
10989,2014-04-15,4369,spanish,2014-04-15,active
10991,2014-04-15,3724,english,2014-04-15,active
10992,2014-04-15,56,english,2014-04-15,active
10995,2014-04-15,777,japanese,2014-04-15,active
10997,2014-04-15,10314,german,2014-04-15,active
10998,2014-04-15,13091,portugese,2014-04-15,active
10999,2014-04-15,2508,japanese,2014-04-15,active
11001,2014-04-15,7241,russian,2014-04-15,active
11008,2014-04-15,235,spanish,2014-04-15,active
11010,2014-04-15,11125,english,2014-04-15,active
11013,2014-04-15,2,spanish,2014-04-15,active
11014,2014-04-15,8924,french,2014-04-15,active
11016,2014-04-15,332,portugese,2014-04-15,active
11017,2014-04-15,3,german,2014-04-15,active
11018,2014-04-15,1570,english,2014-04-15,active
11020,2014-04-15,11365,japanese,2014-04-15,active
11021,2014-04-15,1672,english,2014-04-15,active
11023,2014-04-15,8164,spanish,2014-04-15,active
11027,2014-04-16,6257,english,2014-04-16,active
11028,2014-04-16,47,english,2014-04-16,active
11030,2014-04-16,220,english,2014-04-16,active
11032,2014-04-16,11510,english,2014-04-16,active
11034,2014-04-16,2998,english,2014-04-16,active
11036,2014-04-16,10799,spanish,2014-04-16,active
11037,2014-04-16,471,french,2014-04-16,active
11040,2014-04-16,18,japanese,2014-04-16,active
11042,2014-04-16,4,spanish,2014-04-16,active
11044,2014-04-16,8454,english,2014-04-16,active
11046,2014-04-16,608,arabic,2014-04-16,active
11048,2014-04-16,19,indian,2014-04-16,active
11050,2014-04-16,6872,english,2014-04-16,active
11054,2014-04-16,2291,english,2014-04-16,active
11056,2014-04-16,3998,japanese,2014-04-16,active
11057,2014-04-16,184,chinese,2014-04-16,active
11058,2014-04-16,15,english,2014-04-16,active
11059,2014-04-16,8649,english,2014-04-16,active
11061,2014-04-16,4747,english,2014-04-16,active
11063,2014-04-16,4633,spanish,2014-04-16,active
11064,2014-04-16,1,english,2014-04-16,active
11066,2014-04-16,2,english,2014-04-16,active
11068,2014-04-16,3,english,2014-04-16,active
11069,2014-04-16,7121,english,2014-04-16,active
11070,2014-04-16,1513,english,2014-04-16,active
11071,2014-04-16,12158,italian,2014-04-16,active
11072,2014-04-16,9930,russian,2014-04-16,active
11073,2014-04-16,1,english,2014-04-16,active
11075,2014-04-16,1,spanish,2014-04-16,active
11077,2014-04-17,2125,english,2014-04-17,active
11082,2014-04-17,8127,english,2014-04-17,active
11084,2014-04-17,362,japanese,2014-04-17,active
11086,2014-04-17,3755,french,2014-04-17,active
11088,2014-04-17,2,english,2014-04-17,active
11090,2014-04-17,20,french,2014-04-17,active
11091,2014-04-17,7178,russian,2014-04-17,active
11093,2014-04-17,7375,english,2014-04-17,active
11094,2014-04-17,10084,russian,2014-04-17,active
11095,2014-04-17,3866,english,2014-04-17,active
11098,2014-04-17,5166,english,2014-04-17,active
11100,2014-04-17,137,russian,2014-04-17,active
11101,2014-04-17,13178,english,2014-04-17,active
11103,2014-04-17,5,english,2014-04-17,active
11105,2014-04-17,4327,english,2014-04-17,active
11110,2014-04-17,946,english,2014-04-17,active
11111,2014-04-17,8351,arabic,2014-04-17,active
11112,2014-04-17,8789,russian,2014-04-17,active
11114,2014-04-17,23,english,2014-04-17,active
11115,2014-04-17,1264,english,2014-04-17,active
11116,2014-04-17,13,english,2014-04-17,active
11118,2014-04-17,8590,italian,2014-04-17,active
11122,2014-04-17,7345,english,2014-04-17,active
11123,2014-04-17,6353,english,2014-04-17,active
11126,2014-04-17,10968,english,2014-04-17,active
11127,2014-04-17,9,english,2014-04-17,active
11129,2014-04-17,4985,chinese,2014-04-17,active
11131,2014-04-17,3633,english,2014-04-17,active
11132,2014-04-17,7,german,2014-04-17,active
11133,2014-04-17,35,indian,2014-04-17,active
11134,2014-04-17,7260,korean,2014-04-17,active
11135,2014-04-17,407,german,2014-04-17,active
11138,2014-04-18,10945,russian,2014-04-18,active
11139,2014-04-18,11269,chinese,2014-04-18,active
11147,2014-04-18,10040,english,2014-04-18,active
11151,2014-04-18,11206,english,2014-04-18,active
11152,2014-04-18,2235,english,2014-04-18,active
11153,2014-04-18,8888,spanish,2014-04-18,active
11155,2014-04-18,2,french,2014-04-18,active
11157,2014-04-18,10649,english,2014-04-18,active
11159,2014-04-18,4120,english,2014-04-18,active
11160,2014-04-18,6109,indian,2014-04-18,active
11161,2014-04-18,8659,english,2014-04-18,active
11163,2014-04-18,1,french,2014-04-18,active
11164,2014-04-18,5766,french,2014-04-18,active
11165,2014-04-18,4588,english,2014-04-18,active
11166,2014-04-18,879,english,2014-04-18,active
11167,2014-04-18,2,french,2014-04-18,active
11170,2014-04-18,6342,english,2014-04-18,active
11171,2014-04-18,8893,english,2014-04-18,active
11172,2014-04-18,11410,english,2014-04-18,active
11173,2014-04-18,583,portugese,2014-04-18,active
11176,2014-04-18,11262,english,2014-04-18,active
11177,2014-04-18,6090,indian,2014-04-18,active
11178,2014-04-18,4349,english,2014-04-18,active
11179,2014-04-18,2228,italian,2014-04-18,active
11180,2014-04-18,11013,english,2014-04-18,active
11181,2014-04-18,11685,english,2014-04-18,active
11182,2014-04-18,9012,english,2014-04-18,active
11184,2014-04-18,5953,english,2014-04-18,active
11185,2014-04-18,6083,german,2014-04-18,active
11189,2014-04-19,23,english,2014-04-19,active
11192,2014-04-19,9470,english,2014-04-19,active
11193,2014-04-19,9708,english,2014-04-19,active
11194,2014-04-19,4,english,2014-04-19,active
11195,2014-04-19,5,italian,2014-04-19,active
11202,2014-04-19,9324,english,2014-04-19,active
11203,2014-04-19,7944,english,2014-04-19,active
11206,2014-04-20,1702,arabic,2014-04-20,active
11207,2014-04-20,1116,english,2014-04-20,active
11210,2014-04-20,1,english,2014-04-20,active
11212,2014-04-20,5535,english,2014-04-20,active
11213,2014-04-20,4772,english,2014-04-20,active
11215,2014-04-20,486,english,2014-04-20,active
11216,2014-04-20,10387,english,2014-04-20,active
11217,2014-04-20,2083,english,2014-04-20,active
11219,2014-04-20,13071,korean,2014-04-20,active
11220,2014-04-20,7109,english,2014-04-20,active
11222,2014-04-21,1,english,2014-04-21,active
11224,2014-04-21,1,english,2014-04-21,active
11227,2014-04-21,1644,german,2014-04-21,active
11230,2014-04-21,12605,chinese,2014-04-21,active
11231,2014-04-21,1216,english,2014-04-21,active
11233,2014-04-21,1,english,2014-04-21,active
11235,2014-04-21,10154,spanish,2014-04-21,active
11236,2014-04-21,786,french,2014-04-21,active
11237,2014-04-21,12384,arabic,2014-04-21,active
11239,2014-04-21,4411,english,2014-04-21,active
11240,2014-04-21,2,english,2014-04-21,active
11244,2014-04-21,2708,english,2014-04-21,active
11246,2014-04-21,8529,english,2014-04-21,active
11250,2014-04-21,5,portugese,2014-04-21,active
11251,2014-04-21,6019,spanish,2014-04-21,active
11252,2014-04-21,3875,english,2014-04-21,active
11254,2014-04-21,10507,russian,2014-04-21,active
11256,2014-04-21,12994,spanish,2014-04-21,active
11257,2014-04-21,69,english,2014-04-21,active
11261,2014-04-21,839,spanish,2014-04-21,active
11262,2014-04-21,8393,english,2014-04-21,active
11263,2014-04-21,3607,english,2014-04-21,active
11264,2014-04-21,11843,english,2014-04-21,active
11265,2014-04-21,572,german,2014-04-21,active
11269,2014-04-21,12973,portugese,2014-04-21,active
11270,2014-04-21,11659,english,2014-04-21,active
11272,2014-04-21,12286,english,2014-04-21,active
11275,2014-04-21,2,portugese,2014-04-21,active
11276,2014-04-21,4965,chinese,2014-04-21,active
11277,2014-04-21,6150,english,2014-04-21,active
11278,2014-04-21,1,arabic,2014-04-21,active
11279,2014-04-21,153,english,2014-04-21,active
11280,2014-04-21,12441,chinese,2014-04-21,active
11282,2014-04-21,10830,spanish,2014-04-21,active
11284,2014-04-21,3578,english,2014-04-21,active
11285,2014-04-21,814,english,2014-04-21,active
11288,2014-04-22,12702,japanese,2014-04-22,active
11292,2014-04-22,2664,portugese,2014-04-22,active
11293,2014-04-22,11532,spanish,2014-04-22,active
11294,2014-04-22,234,english,2014-04-22,active
11295,2014-04-22,80,spanish,2014-04-22,active
11297,2014-04-22,10491,arabic,2014-04-22,active
11298,2014-04-22,2148,french,2014-04-22,active
11299,2014-04-22,2139,russian,2014-04-22,active
11301,2014-04-22,103,chinese,2014-04-22,active
11303,2014-04-22,12220,french,2014-04-22,active
11304,2014-04-22,1968,english,2014-04-22,active
11306,2014-04-22,9967,english,2014-04-22,active
11307,2014-04-22,3485,german,2014-04-22,active
11308,2014-04-22,3054,german,2014-04-22,active
11309,2014-04-22,384,french,2014-04-22,active
11310,2014-04-22,7009,french,2014-04-22,active
11311,2014-04-22,3736,italian,2014-04-22,active
11314,2014-04-22,2,german,2014-04-22,active
11319,2014-04-22,3,english,2014-04-22,active
11323,2014-04-22,7523,german,2014-04-22,active
11324,2014-04-22,4,english,2014-04-22,active
11325,2014-04-22,4308,chinese,2014-04-22,active
11326,2014-04-22,10049,russian,2014-04-22,active
11329,2014-04-22,1,english,2014-04-22,active
11330,2014-04-22,12276,spanish,2014-04-22,active
11335,2014-04-22,5044,french,2014-04-22,active
11337,2014-04-22,9,chinese,2014-04-22,active
11339,2014-04-22,496,english,2014-04-22,active
11341,2014-04-22,7605,chinese,2014-04-22,active
11342,2014-04-22,2338,english,2014-04-22,active
11343,2014-04-22,4188,english,2014-04-22,active
11344,2014-04-22,12671,english,2014-04-22,active
11348,2014-04-23,9055,english,2014-04-23,active
11352,2014-04-23,8899,english,2014-04-23,active
11353,2014-04-23,10564,english,2014-04-23,active
11356,2014-04-23,1,russian,2014-04-23,active
11357,2014-04-23,13028,english,2014-04-23,active
11358,2014-04-23,9970,french,2014-04-23,active
11360,2014-04-23,10303,japanese,2014-04-23,active
11361,2014-04-23,6593,english,2014-04-23,active
11364,2014-04-23,3018,german,2014-04-23,active
11366,2014-04-23,3,english,2014-04-23,active
11367,2014-04-23,9226,english,2014-04-23,active
11369,2014-04-23,5843,chinese,2014-04-23,active
11370,2014-04-23,4339,english,2014-04-23,active
11373,2014-04-23,4911,french,2014-04-23,active
11376,2014-04-23,9700,indian,2014-04-23,active
11382,2014-04-23,7738,indian,2014-04-23,active
11386,2014-04-23,11885,indian,2014-04-23,active
11390,2014-04-23,4280,english,2014-04-23,active
11392,2014-04-23,238,english,2014-04-23,active
11393,2014-04-23,8145,russian,2014-04-23,active
11395,2014-04-23,8098,german,2014-04-23,active
11397,2014-04-23,4921,spanish,2014-04-23,active
11401,2014-04-23,16,italian,2014-04-23,active
11402,2014-04-23,57,english,2014-04-23,active
11404,2014-04-23,4676,english,2014-04-23,active
11406,2014-04-23,8595,indian,2014-04-23,active
11407,2014-04-23,7537,english,2014-04-23,active
11412,2014-04-23,6562,english,2014-04-23,active
11414,2014-04-23,192,english,2014-04-23,active
11416,2014-04-23,7771,english,2014-04-23,active
11417,2014-04-23,10757,english,2014-04-23,active
11421,2014-04-24,73,japanese,2014-04-24,active
11423,2014-04-24,1,japanese,2014-04-24,active
11425,2014-04-24,188,indian,2014-04-24,active
11426,2014-04-24,1730,japanese,2014-04-24,active
11427,2014-04-24,13159,english,2014-04-24,active
11430,2014-04-24,186,portugese,2014-04-24,active
11432,2014-04-24,1,indian,2014-04-24,active
11435,2014-04-24,3926,english,2014-04-24,active
11436,2014-04-24,460,german,2014-04-24,active
11437,2014-04-24,79,german,2014-04-24,active
11440,2014-04-24,13045,chinese,2014-04-24,active
11442,2014-04-24,16,english,2014-04-24,active
11444,2014-04-24,11981,english,2014-04-24,active
11450,2014-04-24,251,indian,2014-04-24,active
11453,2014-04-24,1160,french,2014-04-24,active
11455,2014-04-24,154,english,2014-04-24,active
11456,2014-04-24,322,italian,2014-04-24,active
11457,2014-04-24,7543,english,2014-04-24,active
11458,2014-04-24,4596,english,2014-04-24,active
11462,2014-04-24,12697,japanese,2014-04-24,active
11463,2014-04-24,3,english,2014-04-24,active
11464,2014-04-24,8,english,2014-04-24,active
11468,2014-04-24,1,english,2014-04-24,active
11469,2014-04-24,9638,english,2014-04-24,active
11470,2014-04-24,10214,english,2014-04-24,active
11473,2014-04-24,5752,english,2014-04-24,active
11474,2014-04-24,1100,french,2014-04-24,active
11476,2014-04-24,12,arabic,2014-04-24,active
11477,2014-04-24,8934,chinese,2014-04-24,active
11482,2014-04-24,4495,arabic,2014-04-24,active
11484,2014-04-24,7711,english,2014-04-24,active
11485,2014-04-24,27,english,2014-04-24,active
11487,2014-04-25,7858,english,2014-04-25,active
11490,2014-04-25,10125,spanish,2014-04-25,active
11491,2014-04-25,9369,english,2014-04-25,active
11494,2014-04-25,161,english,2014-04-25,active
11497,2014-04-25,8,russian,2014-04-25,active
11498,2014-04-25,5084,russian,2014-04-25,active
11500,2014-04-25,4338,english,2014-04-25,active
11501,2014-04-25,11947,english,2014-04-25,active
11502,2014-04-25,7412,english,2014-04-25,active
11504,2014-04-25,1639,japanese,2014-04-25,active
11512,2014-04-25,1,french,2014-04-25,active
11514,2014-04-25,809,russian,2014-04-25,active
11515,2014-04-25,8631,japanese,2014-04-25,active
11516,2014-04-25,3535,french,2014-04-25,active
11522,2014-04-25,220,german,2014-04-25,active
11523,2014-04-25,4503,english,2014-04-25,active
11524,2014-04-25,10503,portugese,2014-04-25,active
11525,2014-04-25,83,english,2014-04-25,active
11526,2014-04-25,2,english,2014-04-25,active
11527,2014-04-25,3,chinese,2014-04-25,active
11528,2014-04-25,6,french,2014-04-25,active
11530,2014-04-25,7813,english,2014-04-25,active
11533,2014-04-25,12239,english,2014-04-25,active
11534,2014-04-25,10456,english,2014-04-25,active
11536,2014-04-25,9279,chinese,2014-04-25,active
11537,2014-04-25,10358,english,2014-04-25,active
11545,2014-04-25,6319,german,2014-04-25,active
11546,2014-04-25,1,english,2014-04-25,active
11551,2014-04-25,2,indian,2014-04-25,active
11552,2014-04-25,2,english,2014-04-25,active
11554,2014-04-26,2390,english,2014-04-26,active
11555,2014-04-26,31,german,2014-04-26,active
11558,2014-04-26,5833,english,2014-04-26,active
11559,2014-04-26,31,italian,2014-04-26,active
11560,2014-04-26,4581,english,2014-04-26,active
11562,2014-04-26,2546,russian,2014-04-26,active
11563,2014-04-26,2239,german,2014-04-26,active
11567,2014-04-26,7,english,2014-04-26,active
11569,2014-04-27,15,chinese,2014-04-27,active
11571,2014-04-27,51,english,2014-04-27,active
11573,2014-04-27,1,english,2014-04-27,active
11578,2014-04-27,4,english,2014-04-27,active
11579,2014-04-27,12535,english,2014-04-27,active
11581,2014-04-27,68,english,2014-04-27,active
11583,2014-04-27,7562,english,2014-04-27,active
11590,2014-04-28,8884,english,2014-04-28,active
11591,2014-04-28,11722,english,2014-04-28,active
11592,2014-04-28,99,english,2014-04-28,active
11594,2014-04-28,3964,english,2014-04-28,active
11595,2014-04-28,9,french,2014-04-28,active
11597,2014-04-28,6265,indian,2014-04-28,active
11599,2014-04-28,10370,french,2014-04-28,active
11600,2014-04-28,1,italian,2014-04-28,active
11601,2014-04-28,738,german,2014-04-28,active
11602,2014-04-28,12455,spanish,2014-04-28,active
11603,2014-04-28,40,english,2014-04-28,active
11606,2014-04-28,51,english,2014-04-28,active
11607,2014-04-28,12147,korean,2014-04-28,active
11608,2014-04-28,331,english,2014-04-28,active
11609,2014-04-28,11955,english,2014-04-28,active
11610,2014-04-28,7555,english,2014-04-28,active
11611,2014-04-28,2116,english,2014-04-28,active
11612,2014-04-28,5893,english,2014-04-28,active
11614,2014-04-28,6357,english,2014-04-28,active
11615,2014-04-28,4,english,2014-04-28,active
11616,2014-04-28,4941,indian,2014-04-28,active
11617,2014-04-28,2035,portugese,2014-04-28,active
11621,2014-04-28,11094,english,2014-04-28,active
11622,2014-04-28,11050,russian,2014-04-28,active
11624,2014-04-28,10802,french,2014-04-28,active
11625,2014-04-28,5393,english,2014-04-28,active
11626,2014-04-28,7176,portugese,2014-04-28,active
11630,2014-04-28,5734,english,2014-04-28,active
11632,2014-04-28,7853,english,2014-04-28,active
11633,2014-04-28,11,english,2014-04-28,active
11635,2014-04-28,8853,spanish,2014-04-28,active
11636,2014-04-28,7153,german,2014-04-28,active
11640,2014-04-28,1,korean,2014-04-28,active
11641,2014-04-28,296,english,2014-04-28,active
11642,2014-04-28,8938,french,2014-04-28,active
11643,2014-04-28,4624,french,2014-04-28,active
11644,2014-04-28,3,indian,2014-04-28,active
11645,2014-04-28,108,english,2014-04-28,active
11647,2014-04-28,21,japanese,2014-04-28,active
11651,2014-04-29,3564,english,2014-04-29,active
11655,2014-04-29,63,portugese,2014-04-29,active
11656,2014-04-29,11801,english,2014-04-29,active
11657,2014-04-29,12789,french,2014-04-29,active
11659,2014-04-29,3238,english,2014-04-29,active
11660,2014-04-29,47,japanese,2014-04-29,active
11661,2014-04-29,4,russian,2014-04-29,active
11665,2014-04-29,2309,japanese,2014-04-29,active
11666,2014-04-29,122,english,2014-04-29,active
11668,2014-04-29,1781,english,2014-04-29,active
11670,2014-04-29,5184,english,2014-04-29,active
11672,2014-04-29,12961,english,2014-04-29,active
11673,2014-04-29,7487,english,2014-04-29,active
11675,2014-04-29,7898,french,2014-04-29,active
11676,2014-04-29,7,japanese,2014-04-29,active
11678,2014-04-29,7584,english,2014-04-29,active
11680,2014-04-29,132,english,2014-04-29,active
11684,2014-04-29,11,japanese,2014-04-29,active
11687,2014-04-29,5135,english,2014-04-29,active
11689,2014-04-29,12556,korean,2014-04-29,active
11695,2014-04-29,888,english,2014-04-29,active
11698,2014-04-29,11894,english,2014-04-29,active
11699,2014-04-29,8297,english,2014-04-29,active
11700,2014-04-29,10395,french,2014-04-29,active
11701,2014-04-29,10991,japanese,2014-04-29,active
11702,2014-04-29,141,french,2014-04-29,active
11703,2014-04-29,8897,japanese,2014-04-29,active
11705,2014-04-30,2,spanish,2014-04-30,active
11707,2014-04-30,140,german,2014-04-30,active
11708,2014-04-30,9754,korean,2014-04-30,active
11709,2014-04-30,9015,english,2014-04-30,active
11716,2014-04-30,1,italian,2014-04-30,active
11719,2014-04-30,605,arabic,2014-04-30,active
11720,2014-04-30,320,spanish,2014-04-30,active
11721,2014-04-30,214,english,2014-04-30,active
11724,2014-04-30,1971,english,2014-04-30,active
11725,2014-04-30,3656,english,2014-04-30,active
11730,2014-04-30,1633,english,2014-04-30,active
11731,2014-04-30,3468,english,2014-04-30,active
11732,2014-04-30,300,french,2014-04-30,active
11741,2014-04-30,1081,english,2014-04-30,active
11746,2014-04-30,54,english,2014-04-30,active
11750,2014-04-30,1,chinese,2014-04-30,active
11753,2014-04-30,1,chinese,2014-04-30,active
11754,2014-04-30,10696,english,2014-04-30,active
11755,2014-04-30,1325,english,2014-04-30,active
11756,2014-04-30,28,english,2014-04-30,active
11757,2014-04-30,3706,japanese,2014-04-30,active
11761,2014-04-30,8,english,2014-04-30,active
11762,2014-04-30,12361,english,2014-04-30,active
11764,2014-04-30,5,english,2014-04-30,active
11765,2014-04-30,440,english,2014-04-30,active
11768,2014-05-01,8099,french,2014-05-01,active
11770,2014-05-01,7847,japanese,2014-05-01,active
11775,2014-05-01,5545,english,2014-05-01,active
11778,2014-05-01,3059,english,2014-05-01,active
11779,2014-05-01,10905,german,2014-05-01,active
11780,2014-05-01,9653,english,2014-05-01,active
11785,2014-05-01,3,english,2014-05-01,active
11787,2014-05-01,8295,spanish,2014-05-01,active
11791,2014-05-01,10264,russian,2014-05-01,active
11793,2014-05-01,523,english,2014-05-01,active
11795,2014-05-01,248,english,2014-05-01,active
11798,2014-05-01,10595,english,2014-05-01,active
11799,2014-05-01,7128,german,2014-05-01,active
11801,2014-05-01,2,korean,2014-05-01,active
11804,2014-05-01,10095,english,2014-05-01,active
11806,2014-05-01,9,english,2014-05-01,active
11809,2014-05-01,1,french,2014-05-01,active
11811,2014-05-01,8475,french,2014-05-01,active
11813,2014-05-01,12389,arabic,2014-05-01,active
11816,2014-05-01,8427,english,2014-05-01,active
11818,2014-05-01,523,english,2014-05-01,active
11820,2014-05-01,1,english,2014-05-01,active
11823,2014-05-01,5926,english,2014-05-01,active
11824,2014-05-01,1,english,2014-05-01,active
11825,2014-05-01,2439,spanish,2014-05-01,active
11826,2014-05-01,12825,english,2014-05-01,active
11828,2014-05-01,7783,italian,2014-05-01,active
11829,2014-05-01,9732,spanish,2014-05-01,active
11832,2014-05-01,8889,japanese,2014-05-01,active
